publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p627288,earthquake,2019-08-21T02:19:17.282Z,2019-08-21T02:25:53.446Z,169.0691071,-43.93845367,1.695074167,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,8,2,0.05829355866,105.4153442,0.5228479195,0
2019p627013,earthquake,2019-08-20T23:52:47.723Z,2019-08-21T00:00:57.134Z,170.2727356,-43.46465683,2.148448612,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,13,4,0.15371418,116.4099112,0.5956727125,0
2019p625565,earthquake,2019-08-20T11:01:10.301Z,2019-08-20T11:04:58.456Z,169.5462494,-44.01462936,2.303677506,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,14,6,0.3121998906,92.34211159,0.5623876368,0
2019p625102,earthquake,2019-08-20T06:54:42.717Z,2019-08-20T07:01:02.142Z,173.5216675,-40.64373779,2.348470956,113.1295547,M,,LOCSAT,confirmed,manual,iasp91,21,13,7,0.3425214589,195.1422653,0.5379451438,0
2019p622818,earthquake,2019-08-19T10:37:50.241Z,2019-08-19T10:41:24.382Z,173.1767273,-40.89585114,2.275757046,126.5751038,M,,LOCSAT,confirmed,manual,iasp91,29,17,6,0.2138480693,70.20749855,0.5624638442,0
2019p622812,earthquake,2019-08-19T10:34:36.819Z,2019-08-19T10:40:57.978Z,172.8146973,-41.52434921,1.625453597,78.70787048,M,,LOCSAT,confirmed,manual,iasp91,17,12,6,0.1323492229,78.35322571,0.4573692447,0
2019p621161,earthquake,2019-08-18T19:54:54.987Z,2019-08-18T20:01:31.688Z,171.0172272,-43.08256531,2.131992441,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,11,6,0.2056665421,159.6916351,0.2456835318,0
2019p619924,earthquake,2019-08-18T08:55:36.178Z,2019-08-18T09:00:35.673Z,172.6514282,-41.1913147,1.517182716,132.3996277,M,,LOCSAT,confirmed,manual,iasp91,22,15,5,0.2224320769,117.0259247,0.6094836127,0
2019p619787,earthquake,2019-08-18T07:42:49.482Z,2019-08-18T07:46:49.743Z,172.7049408,-41.24102783,1.808564985,127.2167358,M,,LOCSAT,confirmed,manual,iasp91,23,15,7,0.1627793312,109.1400146,0.5815566529,0
2019p619755,earthquake,2019-08-18T07:25:32.289Z,2019-08-18T07:28:41.684Z,172.4748535,-41.47581863,2.261129608,83.69908142,M,,LOCSAT,confirmed,manual,iasp91,22,15,7,0.2260547131,68.23123169,0.4951113612,0
2019p618866,earthquake,2019-08-17T23:32:12.679Z,2019-08-20T02:08:21.227Z,173.1028957,-41.34303875,1.597137085,73.90625,M,,NonLinLoc,confirmed,manual,nz3drx,17,11,3,0.242088054,76.43899403,0.5447281157,0
2019p616592,earthquake,2019-08-17T03:20:17.866Z,2019-08-17T03:28:01.768Z,172.4515381,-42.12559128,2.653441301,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,32,26,12,0.2901753783,73.03768921,0.6178733349,0
2019p614245,earthquake,2019-08-16T06:30:06.777Z,2019-08-16T06:35:47.960Z,172.5814972,-41.19811249,1.942821539,110.8679276,M,,LOCSAT,confirmed,manual,iasp91,19,11,6,0.2406532615,127.2662354,0.3951958706,0
2019p612899,earthquake,2019-08-15T18:32:43.571Z,2019-08-15T18:37:23.071Z,172.8016968,-41.09075928,2.439718823,143.0147247,M,,LOCSAT,confirmed,manual,iasp91,22,13,12,0.1330088973,102.6108246,0.4964193757,0
2019p612417,earthquake,2019-08-15T14:15:50.629Z,2019-09-04T02:14:12.610Z,172.4006348,-41.35853195,2.612758718,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,14,8,0.2386321425,73.48921013,0.6133856728,0
2019p611995,earthquake,2019-08-15T10:31:00.719Z,2019-08-15T10:36:46.955Z,169.5501556,-44.01485443,2.133319227,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,10,7,0.3140843511,92.15438652,0.5127382794,0
2019p611561,earthquake,2019-08-15T06:40:00.061Z,2019-08-15T07:03:33.431Z,172.2314148,-41.71620941,2.48126587,73.56585693,M,,LOCSAT,confirmed,manual,iasp91,21,15,11,0.3207508624,84.75,0.3242705881,0
2019p609250,earthquake,2019-08-14T10:08:49.332Z,2019-08-14T10:37:15.945Z,172.5974121,-41.18232727,1.743182074,109.0631485,M,,LOCSAT,confirmed,manual,iasp91,18,10,4,0.2479077727,125.3245087,0.3099123725,0
2019p608818,earthquake,2019-08-14T06:18:24.740Z,2019-08-14T06:32:33.454Z,174.0729065,-40.46533203,2.234428131,68.87303925,M,,LOCSAT,confirmed,manual,iasp91,16,12,3,0.3552044034,105.3111572,0.5171330077,0
2019p608742,earthquake,2019-08-14T05:37:49.943Z,2019-08-14T05:45:55.874Z,171.6074982,-42.86911774,2.617635522,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,11,7,0.08496980369,72.59195995,0.3231377169,0
2019p608178,earthquake,2019-08-14T00:37:21.669Z,2019-08-14T00:59:39.280Z,172.4447174,-41.21716309,2.717286959,183.404892,M,,LOCSAT,confirmed,manual,iasp91,32,22,12,0.2976559103,147.145319,0.4373974617,0
2019p607594,earthquake,2019-08-13T19:26:33.015Z,2019-08-14T00:01:44.924Z,171.0325165,-43.16726685,1.900007973,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,14,5,0.2356319278,89.04719353,0.7477961889,0
2019p607274,earthquake,2019-08-13T16:36:04.034Z,2019-08-13T16:38:40.987Z,173.0645447,-41.29083633,1.554705656,97.40213776,M,,LOCSAT,confirmed,manual,iasp91,21,16,2,0.1711100638,73.94241333,0.6486397941,0
2019p606778,earthquake,2019-08-13T12:11:29.522Z,2019-08-13T12:14:57.396Z,171.6039124,-42.86590195,2.747461402,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,16,9,0.08715584129,68.59463501,0.4119645339,0
2019p606360,earthquake,2019-08-13T08:28:38.335Z,2019-08-13T11:14:52.994Z,170.8211365,-43.17521667,1.563910095,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,8,2,0.1182444692,79.9249115,0.5016846935,0
2019p605566,earthquake,2019-08-13T01:25:47.127Z,2019-08-13T01:35:02.728Z,170.8501129,-43.16550064,2.123554576,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,11,6,0.1232489049,87.27248001,0.4753021285,0
2019p605518,earthquake,2019-08-13T01:00:26.626Z,2019-08-13T01:13:02.538Z,173.4257812,-40.55278778,2.326304236,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,11,5,0.4517346621,214.2168427,0.3197125189,0
2019p605213,earthquake,2019-08-12T22:17:29.795Z,2019-08-12T22:55:15.755Z,171.9973145,-42.78200912,2.133018551,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,13,3,0.2015223801,100.0188293,0.4452209602,0
2019p603041,earthquake,2019-08-12T03:00:37.262Z,2019-08-12T03:08:54.812Z,172.4911652,-41.2873497,2.342652637,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,13,6,0.213577196,86.05638766,0.6761456364,0
2019p602335,earthquake,2019-08-11T20:44:36.205Z,2019-08-11T21:01:21.054Z,172.7803497,-41.21015549,5.152679066,102.1279449,M,,LOCSAT,confirmed,manual,iasp91,29,23,108,0.1894786805,68.29516602,0.3245694367,0
2019p602023,earthquake,2019-08-11T17:57:54.431Z,2019-08-29T02:44:39.788Z,172.5526276,-41.26919174,2.64489906,171.0309601,M,,LOCSAT,confirmed,manual,iasp91,27,14,8,0.2016636729,84.40322876,0.4576566429,0
2019p601765,earthquake,2019-08-11T15:40:36.095Z,2019-08-11T15:45:38.931Z,173.4992828,-40.4301033,2.929370337,126.5879974,M,,LOCSAT,confirmed,manual,iasp91,37,27,18,0.4911034405,114.7445383,0.558415753,0
2019p601720,earthquake,2019-08-11T15:16:47.802Z,2019-08-11T15:22:25.487Z,169.0482635,-43.8866806,2.331027371,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,14,5,0.004728761502,96.17718887,0.8488953322,0
2019p601709,earthquake,2019-08-11T15:10:57.286Z,2019-08-11T16:03:03.610Z,169.0266266,-43.95673752,1.437526912,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,10,2,0.07478918135,133.6274118,0.5995267773,0
2019p600749,earthquake,2019-08-11T06:38:57.078Z,2019-08-11T06:41:14.774Z,169.0417175,-43.893116,1.671291788,2.062026262,M,,LOCSAT,confirmed,manual,iasp91,16,13,2,0.01025719289,120.8189621,0.4726044516,0
2019p600426,earthquake,2019-08-11T03:47:11.839Z,2019-08-11T03:49:40.301Z,171.3029022,-43.24198532,1.50537925,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,14,3,0.3078231812,79.5482254,0.3478441061,0
2019p597969,earthquake,2019-08-10T05:58:15.849Z,2019-08-10T06:03:58.879Z,169.7495575,-43.88883209,2.422294934,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,2,0.294180274,97.26993418,0.5073876056,0
2019p597137,earthquake,2019-08-09T22:35:06.561Z,2019-08-09T22:39:42.757Z,172.2283478,-41.7145195,2.207903402,76.08281708,M,,LOCSAT,confirmed,manual,iasp91,17,10,4,0.3186253905,86.06983948,0.3418337619,0
2019p596721,earthquake,2019-08-09T18:53:19.551Z,2019-08-28T01:24:36.967Z,173.0576172,-41.50205231,2.309887608,59.01839447,M,,LOCSAT,confirmed,manual,iasp91,25,14,6,0.2478705496,50.77865601,0.4323508241,0
2019p594547,earthquake,2019-08-08T23:34:48.051Z,2019-08-08T23:37:16.690Z,172.5645447,-41.20766068,1.995044956,110.5370483,M,,LOCSAT,confirmed,manual,iasp91,18,10,6,0.2402625233,129.4572144,0.3159761808,0
2019p593213,outside of network interest,2019-08-08T11:44:45.375Z,2019-08-08T11:56:21.713Z,172.7141946,-41.9976622,2.780346896,278.75,M,,NonLinLoc,,automatic,nz3drx,16,16,11,0.2729646846,62.72727315,3.006295665,0
2019p592359,earthquake,2019-08-08T04:09:12.119Z,2019-08-08T04:16:52.592Z,172.5859833,-41.19161606,3.229282764,111.4652634,M,,LOCSAT,confirmed,manual,iasp91,28,18,33,0.2442901134,92.68829346,0.4277201635,0
2019p592008,outside of network interest,2019-08-08T01:03:20.868Z,2019-08-08T01:06:13.398Z,169.6410113,-43.98075573,2.855601807,192.5,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.5734139512,134.1455835,2.151227335,0
2019p591005,earthquake,2019-08-07T16:07:54.825Z,2019-08-07T16:19:18.667Z,173.5594482,-40.63732529,2.287855454,83.21781158,M,,LOCSAT,confirmed,manual,iasp91,25,17,6,0.3205576837,103.752737,0.5422424921,0
2019p590943,earthquake,2019-08-07T15:34:31.622Z,2019-08-07T15:59:42.283Z,172.7516785,-41.27713776,1.200273981,115.9048615,M,,LOCSAT,confirmed,manual,iasp91,13,10,1,0.1218672544,125.9299774,0.4288718277,0
2019p590178,earthquake,2019-08-07T08:47:15.001Z,2019-08-26T22:00:02.998Z,169.0633087,-43.8938446,3.460019538,1.426801443,M,,LOCSAT,confirmed,manual,iasp91,30,23,12,0.01758951135,108.5442696,0.5747665291,0
2019p589009,earthquake,2019-08-06T22:24:10.039Z,2019-08-06T22:29:27.017Z,172.6459808,-41.15009308,2.070853692,156.6883698,M,,LOCSAT,confirmed,manual,iasp91,17,10,6,0.2625724077,182.2837372,0.4825074023,0
2019p586215,earthquake,2019-08-05T21:35:40.528Z,2019-08-05T21:39:39.602Z,171.6237335,-42.81066132,2.281935584,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,12,7,0.1442141831,143.7334671,0.519098481,0
2019p585318,earthquake,2019-08-05T13:37:27.762Z,2019-08-05T13:45:20.570Z,170.8224487,-43.26185989,1.735885138,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,13,4,0.1976350993,76.17242432,0.7149608635,0
2019p585250,earthquake,2019-08-05T13:01:40.124Z,2019-08-22T04:04:36.281Z,172.4728699,-41.21552277,2.44345355,200.0187683,M,,LOCSAT,confirmed,manual,iasp91,33,18,6,0.2709437907,103.5526619,0.4196781517,0
2019p584824,earthquake,2019-08-05T09:14:19.458Z,2019-08-05T09:25:23.899Z,169.046463,-43.89099121,2.403912028,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,10,3,0.008156155236,99.25382996,0.3517200308,0
2019p575625,earthquake,2019-08-01T23:33:12.314Z,2019-08-01T23:50:29.751Z,168.8321686,-44.09683228,2.608066886,5,ML,operator assigned,LOCSAT,confirmed,manual,iasp91,13,10,5,0.04110787436,87.02807617,0.4028002014,0.2182641412
2019p574727,earthquake,2019-08-01T15:34:46.377Z,2019-08-01T15:38:02.916Z,172.2037964,-41.49380875,2.280310781,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,11,7,0.2528696954,115.0133362,0.5163131629,0
2019p574026,earthquake,2019-08-01T09:21:27.299Z,2019-08-01T09:23:35.533Z,172.5531006,-41.32542419,2.466578648,83.94911957,M,,LOCSAT,confirmed,manual,iasp91,19,10,8,0.1706405729,124.884079,0.5204976324,0
2019p573786,earthquake,2019-08-01T07:13:31.255Z,2019-08-01T07:18:31.832Z,171.6610107,-42.76042175,1.610212503,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,3,0.1637723595,86.86693859,0.4361302496,0
2019p573316,quarry blast,2019-08-01T03:02:50.000Z,2019-08-21T03:07:07.721Z,171.9,-41.65,2.516889928,0,M,,,confirmed,manual,,0,0,7,0,0,0.5672864886,0
