publicid,longitude,latitude,total_reports,mmi
2019p622470,175.248413085938,-40.4653930664062,2,4
2019p622470,174.940795898438,-41.2014770507812,1,3
2019p622470,175.248413085938,-40.2951049804688,3,4
2019p622470,175.632934570312,-40.3829956054688,3,4
2019p622470,175.654907226562,-40.2841186523438,1,3
2019p622470,174.765014648438,-41.2948608398438,3,3
2019p622470,175.830688476562,-40.4544067382812,3,4
2019p622470,175.424194335938,-40.5532836914062,2,4
2019p622470,175.072631835938,-39.9435424804688,2,3
2019p622470,175.523071289062,-40.3939819335938,2,4
2019p622470,175.149536132812,-40.6906127929688,1,3
2019p622470,175.599975585938,-40.9323120117188,1,4
2019p622470,175.006713867188,-40.9268188476562,5,4
2019p622470,175.347290039062,-40.6027221679688,2,4
2019p622470,175.764770507812,-40.2566528320312,2,4
2019p622470,175.270385742188,-40.6137084960938,5,4
2019p622470,175.325317382812,-40.6137084960938,1,3
2019p622470,175.621948242188,-40.9652709960938,1,4
2019p622470,175.215454101562,-40.6301879882812,1,3
2019p622470,174.984741210938,-40.8883666992188,8,4
2019p622470,175.599975585938,-40.3610229492188,7,4
2019p622470,175.610961914062,-40.3445434570312,11,4
2019p622470,175.061645507812,-40.8828735351562,1,3
2019p622470,175.017700195312,-41.1630249023438,2,3
2019p622470,174.918823242188,-41.2124633789062,1,3
2019p622470,175.094604492188,-39.8941040039062,1,3
2019p622470,175.072631835938,-41.1630249023438,1,3
2019p622470,175.380249023438,-40.4489135742188,1,3
2019p622470,175.753784179688,-40.5203247070312,1,5
2019p622470,175.292358398438,-40.6301879882812,5,4
2019p622470,175.654907226562,-40.9432983398438,2,4
2019p622470,174.841918945312,-41.1630249023438,3,4
2019p622470,174.819946289062,-41.2124633789062,2,4
2019p622470,176.138305664062,-40.8059692382812,1,4
2019p622470,175.424194335938,-40.4104614257812,1,3
2019p622470,175.610961914062,-40.2896118164062,1,4
2019p622470,175.314331054688,-40.1083374023438,1,3
2019p622470,174.863891601562,-41.1410522460938,3,4
2019p622470,175.314331054688,-40.6082153320312,2,4
2019p622470,175.248413085938,-40.6411743164062,1,3
2019p622470,175.017700195312,-40.9048461914062,4,4
2019p622470,175.632934570312,-40.3555297851562,11,4
2019p622470,175.556030273438,-40.3775024414062,1,3
2019p622470,175.610961914062,-40.3555297851562,6,4
2019p622470,174.995727539062,-40.9378051757812,1,4
2019p622470,174.776000976562,-41.2948608398438,2,3
2019p622470,176.072387695312,-40.8773803710938,1,4
2019p622470,175.599975585938,-40.3555297851562,4,4
2019p622470,175.632934570312,-40.9268188476562,1,4
2019p622470,175.468139648438,-39.9655151367188,1,3
2019p622470,174.962768554688,-40.9762573242188,2,4
2019p622470,175.621948242188,-40.3775024414062,4,4
2019p622470,174.962768554688,-41.2014770507812,1,3
2019p622470,175.545043945312,-40.2291870117188,4,4
2019p622470,175.578002929688,-40.2291870117188,2,4
2019p622470,175.709838867188,-40.6137084960938,1,4
2019p622470,175.292358398438,-40.6411743164062,1,4
2019p622470,175.632934570312,-40.3884887695312,2,3
2019p622470,175.281372070312,-40.6192016601562,8,4
2019p622470,175.709838867188,-40.9048461914062,1,4
2019p622470,175.687866210938,-40.6521606445312,1,3
2019p622470,174.896850585938,-41.1190795898438,1,3
2019p622470,174.940795898438,-41.2124633789062,2,3
2019p622470,175.281372070312,-40.6246948242188,3,4
2019p622470,175.665893554688,-40.2401733398438,1,4
2019p622470,175.193481445312,-40.5477905273438,1,3
2019p622470,175.621948242188,-40.8169555664062,1,4
2019p622470,175.237426757812,-40.6521606445312,1,3
2019p622470,175.127563476562,-41.0092163085938,1,3
2019p622470,176.050415039062,-40.7949829101562,1,5
2019p622470,175.654907226562,-40.3225708007812,2,3
2019p622470,174.918823242188,-41.2179565429688,1,3
2019p622470,175.687866210938,-40.6356811523438,1,5
2019p622470,175.654907226562,-40.6246948242188,1,4
2019p622470,175.995483398438,-40.4544067382812,1,4
2019p622470,174.808959960938,-41.2289428710938,1,4
2019p622470,176.006469726562,-40.5368041992188,1,4
2019p622470,175.578002929688,-40.3775024414062,7,4
2019p622470,175.050659179688,-40.8389282226562,3,4
2019p622470,176.083374023438,-40.8718872070312,1,4
2019p622470,175.281372070312,-40.3939819335938,1,3
2019p622470,175.556030273438,-40.3225708007812,1,4
2019p622470,175.281372070312,-40.5258178710938,1,4
2019p622470,175.808715820312,-40.6356811523438,1,5
2019p622470,175.248413085938,-40.6576538085938,2,4
2019p622470,175.578002929688,-40.3720092773438,3,4
2019p622470,175.676879882812,-39.4601440429688,1,3
2019p622470,174.940795898438,-41.2399291992188,1,3
2019p622470,175.687866210938,-40.3884887695312,2,4
2019p622470,175.094604492188,-40.9268188476562,1,4
2019p622470,175.402221679688,-39.4161987304688,1,3
2019p622470,175.599975585938,-40.3390502929688,1,3
2019p622470,175.424194335938,-40.2896118164062,2,4
2019p622470,175.501098632812,-40.2786254882812,1,3
2019p622470,175.028686523438,-40.9158325195312,1,4
2019p622470,175.479125976562,-40.3280639648438,1,3
2019p622470,174.885864257812,-41.1135864257812,4,5
2019p622470,175.149536132812,-40.7620239257812,5,4
2019p622470,175.567016601562,-40.2127075195312,5,3
2019p622470,175.654907226562,-40.3994750976562,2,5
2019p622470,174.929809570312,-41.1904907226562,1,3
2019p622470,175.380249023438,-40.3280639648438,1,3
2019p622470,174.984741210938,-40.9268188476562,10,4
2019p622470,175.775756835938,-40.5203247070312,1,4
2019p622470,175.643920898438,-40.9432983398438,1,3
2019p622470,175.567016601562,-40.2291870117188,4,4
2019p622470,176.072387695312,-40.5697631835938,1,4
2019p622470,175.237426757812,-40.4708862304688,2,4
2019p622470,175.424194335938,-40.2127075195312,1,6
2019p622470,175.468139648438,-41.0696411132812,1,4
2019p622470,174.984741210938,-40.8993530273438,3,4
2019p622470,175.248413085938,-40.4708862304688,2,5
2019p622470,175.303344726562,-40.6027221679688,1,4
2019p622470,175.116577148438,-40.7949829101562,1,3
2019p622470,175.841674804688,-40.4544067382812,3,4
2019p622470,174.786987304688,-41.3003540039062,1,3
2019p622470,175.105590820312,-40.7894897460938,1,3
2019p622470,175.863647460938,-40.3390502929688,1,4
2019p622470,175.512084960938,-40.5038452148438,1,3
2019p622470,175.588989257812,-40.3115844726562,1,3
2019p622470,175.017700195312,-39.9270629882812,1,4
2019p622470,175.017700195312,-40.9213256835938,3,4
2019p622470,175.643920898438,-40.3610229492188,8,4
2019p622470,175.501098632812,-40.4489135742188,1,4
2019p622470,174.995727539062,-40.9268188476562,1,4
2019p622470,175.764770507812,-40.8718872070312,1,4
2019p622470,174.776000976562,-41.3168334960938,2,3
2019p622470,174.951782226562,-40.9872436523438,7,4
2019p622470,175.006713867188,-40.8773803710938,2,3
2019p622470,175.006713867188,-41.1575317382812,1,3
2019p622470,175.523071289062,-40.2951049804688,1,3
2019p622470,174.918823242188,-41.2069702148438,1,4
2019p622470,175.292358398438,-40.6246948242188,9,4
2019p622470,175.852661132812,-40.9542846679688,1,4
2019p622470,175.665893554688,-40.9432983398438,1,3
2019p622470,175.588989257812,-40.3775024414062,14,5
2019p622470,175.413208007812,-40.4653930664062,1,3
2019p622470,174.808959960938,-41.2234497070312,1,3
2019p622470,175.116577148438,-40.8004760742188,1,4
2019p622470,175.237426757812,-40.2786254882812,1,4
2019p622470,175.676879882812,-40.3170776367188,1,3
2019p622470,175.852661132812,-40.4489135742188,2,3
2019p622470,175.742797851562,-40.9707641601562,1,3
2019p622470,175.643920898438,-40.3555297851562,3,5
2019p622470,174.786987304688,-41.3113403320312,5,4
2019p622470,175.578002929688,-40.2401733398438,1,3
2019p622470,175.281372070312,-40.4818725585938,1,3
2019p622470,175.621948242188,-40.3720092773438,6,4
2019p622470,175.621948242188,-40.3829956054688,7,4
2019p622470,174.984741210938,-41.1630249023438,1,3
2019p622470,175.314331054688,-40.4873657226562,1,4
2019p622470,174.951782226562,-40.9927368164062,1,3
2019p622470,175.303344726562,-40.6246948242188,2,4
2019p622470,175.105590820312,-41.0971069335938,1,3
2019p622470,174.819946289062,-41.1795043945312,4,3
2019p622470,174.951782226562,-41.1080932617188,1,3
2019p622470,175.687866210938,-40.9323120117188,1,4
2019p622470,175.314331054688,-40.5752563476562,1,3
2019p622470,174.885864257812,-41.0421752929688,1,4
2019p622470,175.632934570312,-40.2841186523438,7,4
2019p622470,175.490112304688,-40.2951049804688,1,3
2019p622470,175.556030273438,-40.9268188476562,1,3
2019p622470,175.742797851562,-40.2896118164062,1,3
2019p622470,175.215454101562,-40.5368041992188,1,4
2019p622470,175.643920898438,-40.3939819335938,2,3
2019p622470,175.830688476562,-40.4653930664062,3,4
2019p622470,175.610961914062,-40.3665161132812,4,4
2019p622470,175.599975585938,-40.3500366210938,4,6
2019p622470,175.523071289062,-40.9487915039062,1,4
2019p622470,175.643920898438,-40.9487915039062,1,3
2019p622470,175.446166992188,-40.4708862304688,1,4
2019p622470,175.028686523438,-40.8718872070312,2,4
2019p622470,175.457153320312,-41.0696411132812,1,4
2019p622470,175.215454101562,-40.7235717773438,1,4
2019p622470,175.138549804688,-40.7620239257812,3,3
2019p622470,175.742797851562,-40.3005981445312,1,3
2019p622470,175.391235351562,-40.5038452148438,1,5
2019p622470,174.786987304688,-41.2509155273438,1,3
2019p622470,174.951782226562,-41.1904907226562,2,3
2019p622470,175.017700195312,-40.8663940429688,4,5
2019p622470,174.819946289062,-41.3168334960938,1,3
2019p622470,175.632934570312,-40.9432983398438,2,4
2019p622470,175.138549804688,-40.7565307617188,1,3
2019p622470,174.885864257812,-41.1190795898438,1,3
2019p622470,175.083618164062,-40.7949829101562,5,4
2019p622470,175.050659179688,-40.8773803710938,1,4
2019p622470,175.632934570312,-40.3775024414062,1,3
2019p622470,175.578002929688,-40.3829956054688,2,4
2019p622470,175.588989257812,-40.3555297851562,6,4
2019p622470,175.753784179688,-40.2786254882812,2,4
2019p622470,175.863647460938,-40.3280639648438,1,3
2019p622470,176.380004882812,-40.1248168945312,1,3
2019p622470,174.951782226562,-40.9762573242188,1,3
2019p622470,175.621948242188,-40.3335571289062,2,4
2019p622470,175.303344726562,-40.6082153320312,4,5
2019p622470,174.973754882812,-40.9158325195312,3,5
2019p622470,174.973754882812,-40.9213256835938,2,3
2019p622470,175.116577148438,-40.7455444335938,1,3
2019p622470,175.325317382812,-40.5862426757812,1,4
2019p622470,174.973754882812,-41.1520385742188,1,4
2019p622470,175.610961914062,-40.2951049804688,1,4
2019p622470,175.237426757812,-40.3720092773438,1,3
2019p622470,175.709838867188,-40.9817504882812,1,4
2019p622470,175.545043945312,-40.3170776367188,2,5
2019p622470,173.237915039062,-41.2893676757812,1,3
2019p622470,175.292358398438,-40.4708862304688,4,5
2019p622470,175.292358398438,-40.6796264648438,1,4
2019p622470,175.556030273438,-40.2236938476562,12,4
2019p622470,175.391235351562,-40.5093383789062,1,3
2019p622470,175.237426757812,-40.7180786132812,1,3
2019p622470,175.061645507812,-39.9160766601562,4,4
2019p622470,175.193481445312,-40.7675170898438,1,4
2019p622470,175.676879882812,-40.9323120117188,2,4
2019p622470,175.523071289062,-40.8993530273438,1,4
2019p622470,175.347290039062,-40.5972290039062,1,4
2019p622470,175.017700195312,-40.9103393554688,1,3
2019p622470,175.072631835938,-39.9105834960938,1,4
2019p622470,175.248413085938,-40.2896118164062,3,4
2019p622470,175.281372070312,-40.4708862304688,2,5
2019p622470,174.776000976562,-41.3113403320312,3,4
2019p622470,175.303344726562,-40.5752563476562,1,3
2019p622470,176.138305664062,-40.8004760742188,1,3
2019p622470,175.621948242188,-40.2951049804688,1,3
2019p622470,174.776000976562,-41.2893676757812,2,4
2019p622470,174.841918945312,-41.1520385742188,1,3
2019p622470,175.083618164062,-40.8993530273438,1,4
2019p622470,175.995483398438,-40.2127075195312,1,4
2019p622470,174.885864257812,-41.1080932617188,1,3
2019p622470,175.578002929688,-40.2072143554688,1,3
2019p622470,175.072631835938,-40.8334350585938,1,3
2019p622470,175.270385742188,-40.6906127929688,1,4
2019p622470,175.534057617188,-40.2896118164062,1,4
2019p622470,175.292358398438,-40.6027221679688,1,4
2019p622470,175.578002929688,-40.4708862304688,1,3
2019p622470,175.654907226562,-40.9487915039062,3,4
2019p622470,175.632934570312,-40.3665161132812,6,4
2019p622470,175.764770507812,-40.9213256835938,1,3
2019p622470,175.588989257812,-40.2456665039062,1,4
2019p622470,175.512084960938,-40.4983520507812,1,4
2019p622470,175.578002929688,-40.3445434570312,1,4
2019p622470,174.951782226562,-41.1959838867188,2,3
2019p622470,176.215209960938,-40.4983520507812,1,3
2019p622470,175.643920898438,-40.3390502929688,2,4
2019p622470,176.039428710938,-40.9927368164062,1,3
2019p622470,174.885864257812,-41.0366821289062,1,3
2019p622470,175.281372070312,-40.5807495117188,2,4
2019p622470,175.358276367188,-40.2566528320312,1,3
2019p622470,174.984741210938,-40.8828735351562,10,5
2019p622470,175.017700195312,-40.8993530273438,7,4
2019p622470,174.962768554688,-40.9817504882812,5,3
2019p622470,175.534057617188,-40.2951049804688,1,7
2019p622470,176.105346679688,-40.2127075195312,1,3
2019p622470,175.413208007812,-40.5422973632812,1,4
2019p622470,175.006713867188,-40.8883666992188,3,4
2019p622470,175.039672851562,-41.1245727539062,2,3
2019p622470,174.940795898438,-41.1685180664062,1,3
2019p622470,176.511840820312,-40.4269409179688,1,3
2019p622470,175.676879882812,-40.2676391601562,4,3
2019p622470,175.643920898438,-40.9378051757812,2,4
2019p622470,175.852661132812,-40.3829956054688,1,4
2019p622470,174.841918945312,-41.0971069335938,1,4
2019p622470,175.523071289062,-41.0311889648438,2,4
2019p622470,176.105346679688,-40.2017211914062,1,3
2019p622470,174.841918945312,-41.1740112304688,1,3
2019p622470,175.841674804688,-40.4489135742188,11,5
2019p622470,175.621948242188,-40.9158325195312,2,3
2019p622470,174.852905273438,-41.1080932617188,1,3
2019p622470,175.654907226562,-39.8886108398438,1,3
2019p622470,174.984741210938,-41.1849975585938,1,3
2019p622470,175.599975585938,-40.3280639648438,2,3
2019p622470,175.325317382812,-40.5972290039062,1,4
2019p622470,175.567016601562,-40.9103393554688,1,4
2019p622470,175.094604492188,-41.1080932617188,1,4
2019p622470,176.193237304688,-40.8718872070312,1,5
2019p622470,174.819946289062,-41.1575317382812,1,3
2019p622470,174.808959960938,-41.2124633789062,1,4
2019p622470,175.468139648438,-40.3115844726562,1,5
2019p622470,174.984741210938,-40.9323120117188,5,4
2019p622470,175.523071289062,-41.0092163085938,1,3
2019p622470,175.698852539062,-40.7839965820312,1,4
2019p622470,175.270385742188,-40.6301879882812,1,3
2019p622470,175.094604492188,-40.8993530273438,1,3
2019p622470,175.556030273438,-40.2896118164062,1,4
2019p622470,175.072631835938,-39.8941040039062,2,3
2019p622470,175.061645507812,-39.8941040039062,1,4
2019p622470,175.314331054688,-40.6137084960938,2,4
2019p622470,175.017700195312,-40.8828735351562,3,5
2019p622470,174.885864257812,-41.2179565429688,1,4
2019p622470,175.797729492188,-40.6246948242188,1,4
2019p622470,175.665893554688,-40.3610229492188,1,3
2019p622470,175.105590820312,-41.1080932617188,2,3
2019p622470,175.567016601562,-40.2017211914062,2,3
2019p622470,175.841674804688,-40.3500366210938,1,3
2019p622470,174.973754882812,-40.9268188476562,3,4
2019p622470,175.632934570312,-40.3115844726562,1,3
2019p622470,175.676879882812,-40.3665161132812,1,3
2019p622470,175.797729492188,-40.9652709960938,1,4
2019p622470,175.061645507812,-40.8334350585938,1,4
2019p622470,174.951782226562,-40.9817504882812,3,4
2019p622470,175.567016601562,-40.3555297851562,5,4
2019p622470,175.654907226562,-40.3720092773438,1,3
2019p622470,175.039672851562,-40.9158325195312,1,4
2019p622470,175.512084960938,-40.4598999023438,1,4
2019p622470,174.874877929688,-41.1410522460938,1,3
2019p622463,175.764770507812,-40.4598999023438,1,3
2019p622463,175.006713867188,-41.1520385742188,3,3
2019p622463,175.709838867188,-40.9158325195312,1,3
2019p622463,175.578002929688,-40.4104614257812,1,4
2019p622463,175.599975585938,-40.3775024414062,12,5
2019p622463,174.819946289062,-41.1685180664062,6,4
2019p622463,175.654907226562,-40.8938598632812,1,3
2019p622463,175.742797851562,-40.0973510742188,1,3
2019p622463,175.654907226562,-40.3775024414062,4,3
2019p622463,175.742797851562,-40.9268188476562,1,3
2019p622463,175.599975585938,-40.2401733398438,1,4
2019p622463,175.698852539062,-40.6411743164062,1,3
2019p622463,175.852661132812,-40.6082153320312,1,4
2019p622463,175.665893554688,-40.9103393554688,1,4
2019p622463,175.556030273438,-40.1962280273438,1,3
2019p622463,175.281372070312,-40.6082153320312,3,4
2019p622463,175.764770507812,-40.8389282226562,1,4
2019p622463,174.863891601562,-41.0806274414062,1,4
2019p622463,175.105590820312,-41.1026000976562,3,5
2019p622463,174.918823242188,-41.2564086914062,2,4
2019p622463,175.127563476562,-40.7400512695312,3,3
2019p622463,175.325317382812,-40.6466674804688,1,4
2019p622463,175.556030273438,-40.2291870117188,8,4
2019p622463,175.237426757812,-40.4598999023438,2,4
2019p622463,175.632934570312,-40.9487915039062,1,3
2019p622463,175.676879882812,-40.8993530273438,1,4
2019p622463,175.534057617188,-41.0092163085938,1,4
2019p622463,175.578002929688,-40.3005981445312,1,3
2019p622463,175.940551757812,-40.3665161132812,1,4
2019p622463,175.545043945312,-40.1962280273438,2,3
2019p622463,175.204467773438,-40.5477905273438,1,3
2019p622463,175.226440429688,-40.4653930664062,4,4
2019p622463,175.105590820312,-41.0861206054688,2,4
2019p622463,175.665893554688,-40.8883666992188,1,3
2019p622463,176.094360351562,-38.6801147460938,1,4
2019p622463,175.984497070312,-41.1740112304688,1,4
2019p622463,174.776000976562,-41.3223266601562,4,3
2019p622463,175.687866210938,-40.8663940429688,1,4
2019p622463,175.545043945312,-40.9872436523438,1,3
2019p622463,176.061401367188,-40.8554077148438,1,4
2019p622463,175.753784179688,-40.3225708007812,1,3
